e-0-1     | 02:41:12.222 [W0] INFO:	sim_time 9_306_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_306_882_661->9_306_912_661us)
runtime-0-1     | 02:47:56.975 [W0] INFO:	sim_time 9_319_212_661us: CameraFrameEvent(camera_cross_right_120fov, 9_319_182_661->9_319_212_661us)
runtime-0-1     | 02:47:57.223 [W0] INFO:	sim_time 9_319_212_661us: CameraFrameEvent(camera_cross_left_120fov, 9_319_182_661->9_319_212_661us)
runtime-0-1     | 02:47:57.354 [W0] INFO:	sim_time 9_319_212_661us: CameraFrameEvent(camera_front_tele_30fov, 9_319_182_661->9_319_212_661us)
runtime-0-1     | 02:47:57.546 [W0] INFO:	sim_time 9_319_212_661us: PolicyEvent @ 9_319_212_661us
runtime-0-1     | 02:47:57.547 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:59,860][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:47:59.884 [W0] INFO:	sim_time 9_319_212_661us: ControllerEvent @ 9_319_212_661us
runtime-0-1     | 02:47:59.893 [W0] INFO:	sim_time 9_319_212_661us: PhysicsEvent @ 9_319_212_661us
runtime-0-1     | 02:47:59.893 [W0] INFO:	sim_time 9_319_212_661us: TrafficEvent @ 9_319_212_661us
runtime-0-1     | 02:47:59.902 [W0] INFO:	sim_time 9_319_212_661us: PhysicsEvent @ 9_319_212_661us
runtime-0-1     | 02:47:59.903 [W0] INFO:	sim_time 9_319_212_661us: StepEvent @ 9_319_212_661us
runtime-0-1     | 02:47:59.907 [W0] INFO:	sim_time 9_319_312_661us: CameraFrameEvent(camera_cross_left_120fov, 9_319_282_661->9_319_312_661us)
runtime-0-1     | 02:48:00.062 [W0] INFO:	sim_time 9_319_312_661us: CameraFrameEvent(camera_front_tele_30fov, 9_319_282_661->9_319_312_661us)
runtime-0-1     | 02:48:00.363 [W0] INFO:	sim_time 9_319_312_661us: CameraFrameEvent(camera_front_wide_120fov, 9_319_282_661->9_319_312_661us)
runtime-0-1     | 02:48:00.523 [W0] INFO:	sim_time 9_319_312_661us: CameraFrameEvent(camera_cross_right_120fov, 9_319_282_661->9_319_312_661us)
runtime-0-1     | 02:48:00.771 [W0] INFO:	sim_time 9_319_312_661us: PolicyEvent @ 9_319_312_661us
runtime-0-1     | 02:48:00.772 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:48:03,206][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:48:03.230 [W0] INFO:	sim_time 9_319_312_661us: ControllerEvent @ 9_319_312_661us
runtime-0-1     | 02:48:03.238 [W0] INFO:	sim_time 9_319_312_661us: PhysicsEvent @ 9_319_312_661us
runtime-0-1     | 02:48:03.238 [W0] INFO:	sim_time 9_319_312_661us: TrafficEvent @ 9_319_312_661us
runtime-0-1     | 02:48:03.239 [W0] INFO:	sim_time 9_319_312_661us: PhysicsEvent @ 9_319_312_661us
runtime-0-1     | 02:48:03.239 [W0] INFO:	sim_time 9_319_312_661us: StepEvent @ 9_319_312_661us
runtime-0-1     | 02:48:03.241 [W0] INFO:	sim_time 9_319_412_661us: CameraFrameEvent(camera_cross_right_120fov, 9_319_382_661->9_319_412_661us)
runtime-0-1     | 02:48:03.578 [W0] INFO:	sim_time 9_319_412_661us: CameraFrameEvent(camera_front_tele_30fov, 9_319_382_661->9_319_412_661us)
runtime-0-1     | 02:48:03.806 [W0] INFO:	sim_time 9_319_412_661us: CameraFrameEvent(camera_cross_left_120fov, 9_319_382_661->9_319_412_661us)
runtime-0-1     | 02:48:03.916 [W0] INFO:	sim_time 9_319_412_661us: CameraFrameEvent(camera_front_wide_120fov, 9_319_382_661->9_319_412_661us)
runtime-0-1     | 02:48:04.088 [W0] INFO:	sim_time 9_319_412_661us: SimulationEndEvent @ 9_319_412_661us
runtime-0-1     | 02:48:04.088 [W0] INFO:	Simulation ended via SimulationEndEvent
runtime-0-1     | 02:48:04.088 [W0] INFO:	Draining 4 outstanding tasks
runtime-0-1     | 02:48:04.109 [W0] INFO:	Event-based simulation loop timer stopped
runtime-0-1     | Submitting evaluation to process pool for session 666ac222-6475-11f1-8ee4-6791d45cc8a5
runtime-0-1     | Timestamp deltas are not uniform: [203661 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000 100000 100000
runtime-0-1     |  100000 100000 100000 100000 100000 100000 100000 100000]. Using median delta for frame timing.
runtime-0-1     | Saved 3364 metric rows to /mnt/log_dir/rollouts/clipgt-01d503d4-449b-46fc-8d78-9085e70d3554/666ac222-6475-11f1-8ee4-6791d45cc8a5/metrics.parquet
runtime-0-1     | Aggregated metrics for 666ac222-6475-11f1-8ee4-6791d45cc8a5: {'collision_front': '1.0000', 'collision_rear': '1.0000', 'collision_lateral': '0.0000', 'collision_any': '1.0000', 'offroad': '0.0000', 'wrong_lane': '0.0000', 'min_distance_to_lane_boundary_m': '0.0000', 'min_distance_to_obstacle_m': '0.0000', 'progress': '0.4693', 'progress_rel': '0.4726', 'dist_to_gt_trajectory': '0.3100', 'dist_to_gt_location': '38.6328', 'dist_traveled_m': '34.6163', 'min_ade@0.5s(gt)': 'nan', 'min_ade@1.0s(gt)': 'nan', 'min_ade@2.5s(gt)': 'nan', 'min_ade@5.0s(gt)': 'nan', 'plan_deviation': '0.2755', 'img_is_black': '0.0000', 'safety_monitor_triggered': '0.0000'}
runtime-0-1     | 02:49:11.557 [W0] INFO:	Session COMPLETED: uuid=666ac222-6475-11f1-8ee4-6791d45cc8a5 scene=clipgt-01d503d4-449b-46fc-8d78-9085e70d3554 simulated 19.90 sim seconds in 598.29 wall clock seconds for 0.03x real time (total rollout 598.36s incl. setup/warmup)
driver-0-1      | [2026-06-10 02:49:11,559][__main__][INFO] - Closing session 666ac222-6475-11f1-8ee4-6791d45cc8a5
controller-0-1  | 02:49:11.562 INFO:	close_session for session_uuid: 666ac222-6475-11f1-8ee4-6791d45cc8a5
controller-0-1  | 02:49:11.562 INFO:	Closing session: 666ac222-6475-11f1-8ee4-6791d45cc8a5
runtime-0-1     | 02:49:11.591 [W0] INFO:	Received shutdown signal
runtime-0-1     | 02:49:12.486 [W0] INFO:	Exporting GPU metrics for 1 GPU(s)
runtime-0-1     | 02:49:12.501 [W0] INFO:	Metrics written to /mnt/log_dir/telemetry/metrics_worker_0.prom
runtime-0-1     | 02:49:12.501 [W0] INFO:	Worker 0 exiting
runtime-0-1     | 02:49:12.507 [W0] INFO:	Merged 1 Prometheus files into /mnt/log_dir/telemetry/metrics.prom
runtime-0-1     | 02:49:12.508 [W0] INFO:	Loading metrics from: /mnt/log_dir/telemetry/metrics.prom
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
runtime-0-1     | 02:49:14.550 [W0] INFO:	Metrics plot saved to: /mnt/log_dir/metrics_plot.png
runtime-0-1     | Generated telemetry metrics plot: /mnt/log_dir/metrics_plot.png
runtime-0-1     | Running post-rollout aggregation...
runtime-0-1     | No array job, don't need to check counter.
runtime-0-1     | Skipping directory /mnt/array_job_dir/generated-network-config.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/wizard-config-loadable.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/controller - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/generated-user-config-0.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/wizard-config.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/controller-config.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/docker-compose.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/rollouts - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/driver-config.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/eval-config.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/run_metadata.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/txt-logs - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/driver - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/trafficsim-config.yaml - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/metrics_plot.png - not recognized as job dir (wizard config missing)
runtime-0-1     | Skipping directory /mnt/array_job_dir/telemetry - not recognized as job dir (wizard config missing)
runtime-0-1     | Running aggregation. Found 1 job directories: /mnt/array_job_dir
runtime-0-1     | Loaded metrics from 1 files in /mnt/array_job_dir
runtime-0-1     | Aggregating metrics from 1 job directories with data (of 1 total)
runtime-0-1     | Applying modification: RemoveTimestepsBeforeEvent([(col("eval_relevant")) > (dyn float: 0)]) ±(21 rows, 1 trajectories)
runtime-0-1     | Applying modification: 'offroad_or_collision': AddCombinedEvent([([(col("collision_any")) > (dyn float: 0)]) | ([(col("offroad")) > (dyn float: 0)])]) ±(0 rows, 0 trajectories)
runtime-0-1     | Applying modification: 'collision_at_fault': AddCombinedEvent([([(col("collision_front")) > (dyn float: 0)]) | ([(col("collision_lateral")) > (dyn int: 0)])]) ±(0 rows, 0 trajectories)
runtime-0-1     | Applying modification: 'offroad_or_collision_at_fault': AddCombinedEvent([([(col("collision_at_fault")) > (dyn float: 0)]) | ([(col("offroad")) > (dyn float: 0)])]) ±(0 rows, 0 trajectories)
runtime-0-1     | Applying modification: 'duration_frac_20s': AddCombinedEvent([([(col("timestamps_us")) - (col("timestamps_us").min().over([col("trajectory_uid")]))]) / (dyn float: 20000000)]) ±(0 rows, 0 trajectories)
runtime-0-1     | Applying modification: RemoveTrajectoryWithEvent([(col("img_is_black")) > (dyn float: 0)]) ±(0 rows, 0 trajectories)
runtime-0-1     | Applying modification: RemoveTimestepsAfterEvent([(col("offroad_or_collision")) > (dyn float: 0)]) ±(86 rows, 1 trajectories)
runtime-0-1     | Applying modification: RemoveTimestepsAfterEvent([(col("dist_to_gt_trajectory")) >= (dyn float: 4)]) ±(0 rows, 0 trajectories)
runtime-0-1     | ────────────────────────────────────────────────────────────────────── Modifiers applied: ──────────────────────────────────────────────────────────────────────
runtime-0-1     | RemoveTimestepsBeforeEvent([(col("eval_relevant")) > (dyn float: 0)]) ±(21 rows, 1 trajectories)
runtime-0-1     | 'offroad_or_collision': AddCombinedEvent([([(col("collision_any")) > (dyn float: 0)]) | ([(col("offroad")) > (dyn float: 0)])]) ±(0 rows, 0 trajectories)
runtime-0-1     | 'collision_at_fault': AddCombinedEvent([([(col("collision_front")) > (dyn float: 0)]) | ([(col("collision_lateral")) > (dyn int: 0)])]) ±(0 rows, 0 
runtime-0-1     | trajectories)
runtime-0-1     | 'offroad_or_collision_at_fault': AddCombinedEvent([([(col("collision_at_fault")) > (dyn float: 0)]) | ([(col("offroad")) > (dyn float: 0)])]) ±(0 rows, 0 
runtime-0-1     | trajectories)
runtime-0-1     | 'duration_frac_20s': AddCombinedEvent([([(col("timestamps_us")) - (col("timestamps_us").min().over([col("trajectory_uid")]))]) / (dyn float: 20000000)]) ±(0 
runtime-0-1     | rows, 0 trajectories)
runtime-0-1     | RemoveTrajectoryWithEvent([(col("img_is_black")) > (dyn float: 0)]) ±(0 rows, 0 trajectories)
runtime-0-1     | RemoveTimestepsAfterEvent([(col("offroad_or_collision")) > (dyn float: 0)]) ±(86 rows, 1 trajectories)
runtime-0-1     | RemoveTimestepsAfterEvent([(col("dist_to_gt_trajectory")) >= (dyn float: 4)]) ±(0 rows, 0 trajectories)
runtime-0-1     | ─────────────────────────────────────────────────────────────────────────── Results ────────────────────────────────────────────────────────────────────────────
runtime-0-1     |               Run: LR-85c3e585-3e36-443f-bde2-5eeb306cf0eb               
runtime-0-1     | ┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━┓
runtime-0-1     | ┃ Metric Name                         ┃ Metric Value ┃ Time Aggregation ┃
runtime-0-1     | ┡━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━━┩
runtime-0-1     | │ avg_dist_between_incidents          │     0.02     │                  │
runtime-0-1     | │ avg_dist_between_incidents_at_fault │     inf      │                  │
runtime-0-1     | │ collision_any                       │     1.00     │       max        │
runtime-0-1     | │ collision_at_fault                  │     0.00     │       max        │
runtime-0-1     | │ collision_front                     │     0.00     │       max        │
runtime-0-1     | │ collision_lateral                   │     0.00     │       max        │
runtime-0-1     | │ collision_rear                      │     1.00     │       max        │
runtime-0-1     | │ dist_to_gt_location                 │     5.49     │       max        │
runtime-0-1     | │ dist_to_gt_trajectory               │     0.27     │       max        │
runtime-0-1     | │ dist_traveled_m                     │    24.81     │       last       │
runtime-0-1     | │ duration_frac_20s                   │     0.46     │       last       │
runtime-0-1     | │ eval_relevant                       │     1.00     │       max        │
runtime-0-1     | │ img_is_black                        │     0.00     │       max        │
runtime-0-1     | │ min_ade@0.5s(gt)                    │     N/A      │       mean       │
runtime-0-1     | │ min_ade@1.0s(gt)                    │     N/A      │       mean       │
runtime-0-1     | │ min_ade@2.5s(gt)                    │     N/A      │       mean       │
runtime-0-1     | │ min_ade@5.0s(gt)                    │     N/A      │       mean       │
runtime-0-1     | │ min_distance_to_lane_boundary_m     │     0.00     │       min        │
runtime-0-1     | │ min_distance_to_obstacle_m          │     0.00     │       min        │
runtime-0-1     | │ offroad                             │     0.00     │       max        │
runtime-0-1     | │ offroad_or_collision                │     1.00     │       max        │
runtime-0-1     | │ offroad_or_collision_at_fault       │     0.00     │       max        │
runtime-0-1     | │ plan_deviation                      │     0.24     │       mean       │
runtime-0-1     | │ progress                            │     0.34     │       last       │
runtime-0-1     | │ progress_rel                        │     0.82     │       min        │
runtime-0-1     | │ safety_monitor_triggered            │     0.00     │       max        │
runtime-0-1     | │ wrong_lane                          │     0.00     │       max        │
runtime-0-1     | └─────────────────────────────────────┴──────────────┴──────────────────┘
runtime-0-1     |                     n_clips: 1.0, n_rollouts/clip: 1                     
runtime-0-1     |                      Std deviation is over rollouts.                     
runtime-0-1     | Aggregation complete. Results saved to /mnt/array_job_dir/aggregate
runtime-0-1     | Aggregating eval videos across all array jobs.
runtime-0-1     | Found and linked 1 videos from 1 job directories
runtime-0-1     | Alpasim finished.
runtime-0-1     | Results saved to /mnt/array_job_dir/aggregate/metrics_results.txt.
runtime-0-1     | Results plotted to /mnt/array_job_dir/aggregate/metrics_results.png.
[Kruntime-0-1 exited with code 0
 Compose Stopping Aborting on container exit...
 Container alpasim-carla-g4-controller-0-1 Stopping 
 Container alpasim-carla-g4-driver-0-1 Stopping 
 Container alpasim-carla-g4-runtime-0-1 Stopping 
 Container alpasim-carla-g4-runtime-0-1 Stopped 
 Container alpasim-carla-g4-controller-0-1 Stopped 
[Kcontroller-0-1 exited with code 143
 Container alpasim-carla-g4-driver-0-1 Stopped 
[Kdriver-0-1 exited with code 143
+ docker compose -f docker-compose.yaml --project-name alpasim-carla-g4 down -v --remove-orphans
 Container alpasim-carla-g4-runtime-0-1 Stopping 
 Container alpasim-carla-g4-controller-0-1 Stopping 
 Container alpasim-carla-g4-driver-0-1 Stopping 
 Container alpasim-carla-g4-runtime-0-1 Stopped 
 Container alpasim-carla-g4-runtime-0-1 Removing 
